632185;0
576428;0
637241;0
518347;0
375148;0
167328;0
457613;0
467315;0
746835;0
716432;0
248635;0
872153;0
317846;0
764152;0
367854;0
261435;0
176835;0
264853;0
582647;0
571863;0
342678;0
354786;0
812473;0
746381;0
647152;0
765248;0
823167;0
638172;0
572813;0
581362;0
673184;0
328167;0
572683;0
247538;0
628457;0
578231;0
135287;0
186325;0
138546;0
874531;0
128546;0
175248;0
631254;0
873512;0
248536;0
214567;0
184623;0
612487;0
867452;0
785164;0
463175;0
781352;0
458367;0
324861;0
872356;0
263815;0
547681;0
762851;0
645312;0
536827;0
451863;0
148267;0
245738;0
384756;0
214763;0
275863;0
653712;0
532481;0
264518;0
423816;0
682574;0
815264;0
615243;0
578362;0
524716;0
861345;0
735624;0
627314;0
473582;0
765812;0
456782;0
825714;0
165278;0
617483;0
756832;0
751648;0
237681;0
145763;0
812435;0
365418;0
684137;0
864752;0
415826;0
286745;0
723648;0
134578;0
862417;0
523786;0
372586;0
185326;0
451723;0
381475;0
354276;0
762534;0
214635;0
287415;0
175632;0
741658;0
436715;0
235741;0
475286;0
358416;0
348751;0
478635;0
164728;0
421658;0
731684;0
321468;0
431658;0
642357;0
418572;0
318764;0
814563;0
281763;0
315864;0
865143;0
478351;0
348156;0
754182;0
273154;0
283416;0
675234;0
274368;0
528763;0
468321;0
853467;0
625417;0
475126;0
542378;0
314572;0
618573;0
483127;0
528734;0
731825;0
476231;0
487513;0
172345;0
587324;0
748625;0
641583;0
463217;0
186472;0
283651;0
427381;0
542731;0
768351;0
831267;0
614387;0
345812;0
364572;0
186547;0
571834;0
153427;0
518734;0
736214;0
563721;0
172856;0
874163;0
427168;0
314256;0
381746;0
572634;0
476358;0
127853;0
671234;0
875612;0
384162;0
521638;0
153264;0
436821;0
456317;0
243871;0
841236;0
467821;0
421356;0
658731;0
632578;0
426815;0
287346;0
786134;0
461375;0
453278;0
321547;0
264857;0
623847;0
716482;0
314528;0
518264;0
543826;0
628457;0
274368;0
854672;0
516728;0
234561;0
143762;0
514376;0
457683;0
654831;0
248537;0
751328;0
742851;0
632154;0
852461;0
435168;0
486125;0
234651;0
875621;0
586427;0
675138;0
132475;0
167432;0
453678;0
142875;0
